action,observation.state,timestamp,frame_index,episode_index,index,task_index
"[-10.505494   -1.0109891 -21.846153   -3.2527473  15.956044   -1.2747253
  28.175825 ]","[-10.507532    0.3496997   7.7809443  -3.4474182  15.889664   -1.5157487
  27.620728 ]",4.233333,127,0,127,0
"[-11.032967   -1.0109891 -22.373627   -3.2527473  15.868132   -1.2747253
  28.175825 ]","[-10.415508     0.26448768   8.310722    -3.4405773   15.898014
  -1.5096198   27.661455  ]",4.266667,128,0,128,0
"[-12.         -0.9230769 -22.989012   -3.2527473  15.956044   -1.2747253
  28.175825 ]","[-10.34549      0.18909946   8.823184    -3.433431    15.904295
  -1.50216     27.633455  ]",4.3,129,0,129,0
"[-12.791209   -0.9230769 -23.78022    -3.2527473  15.868132   -1.2747253
  28.263737 ]","[-10.285508     0.11153571   9.400952    -3.4254794   15.909678
  -1.4934709   27.633455  ]",4.3333335,130,0,130,0
"[-13.318682   -0.9230769 -24.747253   -3.2527473  15.868132   -1.2747253
  28.175825 ]","[-10.250856     0.05372151   9.859971    -3.4191895   15.913273
  -1.486257    27.633455  ]",4.366667,131,0,131,0
"[-14.373627    -0.83516484 -25.802198    -3.2527473   15.78022
  -1.2747253   28.175825  ]","[-1.02247095e+01 -1.28491092e-02  1.04242582e+01 -3.41147518e+00
  1.59168158e+01 -1.47724581e+00  2.76334553e+01]",4.4,132,0,132,0
"[-15.604396    -0.83516484 -26.241758    -3.3406594   15.78022
  -1.2747253   28.175825  ]","[-10.220916    -0.07527266  11.00221     -3.4036255   15.919706
  -1.4685313   27.661455  ]",4.4333334,133,0,133,0
"[-16.483517   -0.6593407 -26.32967    -3.3406594  15.78022    -1.2747253
  28.175825 ]","[-10.24743     -0.13828088  11.643081    -3.3953264   15.921749
  -1.4583163   27.633455  ]",4.4666667,134,0,134,0
"[-17.186813    -0.48351648 -26.32967     -3.3406594   15.78022
  -1.2747253   28.175825  ]","[-10.301301    -0.19270945  12.249267    -3.3878157   15.922512
  -1.4492629   27.633455  ]",4.5,135,0,135,0
"[-17.714285   -0.3956044 -26.417582   -3.4285715  15.78022    -1.2747253
  28.175825 ]","[-10.3880625   -0.24239945  12.870123    -3.3806016   15.922402
  -1.4404806   27.633455  ]",4.5333333,136,0,136,0
"[-18.065933    -0.21978022 -26.417582    -3.6923077   15.692307
  -1.2747253   28.175825  ]","[-10.498551    -0.28429842  13.447205    -3.374956    15.921673
  -1.4320543   27.633455  ]",4.5666666,137,0,137,0
"[-18.417582    -0.21978022 -26.681318    -3.8681319   15.692307
  -1.1868132   28.175825  ]","[-10.638953    -0.32198915  14.025645    -3.3700223   15.919571
  -1.4240265   27.633455  ]",4.6,138,0,138,0
"[-18.505495    -0.21978022 -26.857143    -3.956044    15.604396
  -1.0989012   28.263737  ]","[-10.840433   -0.359136   14.705533   -3.3652327  15.914145   -1.4148712
  27.633455 ]",4.633333,139,0,139,0
"[-18.593407    -0.21978022 -26.857143    -3.8681319   15.428572
  -1.0109891   28.175825  ]","[-11.0774      -0.38866174  15.375244    -3.3629353   15.909068
  -1.4060974   27.633455  ]",4.6666665,140,0,140,0
"[-18.681318    -0.13186814 -26.857143    -3.7802198   15.428572
  -1.0109891   28.175825  ]","[-11.300995    -0.40788102  15.930944    -3.3635287   15.904244
  -1.3985782   27.633455  ]",4.7,141,0,141,0
"[-18.76923     -0.13186814 -26.857143    -3.7802198   15.428572
  -1.0109891   28.263737  ]","[-11.541946    -0.42169553  16.47485     -3.3683352   15.897785
  -1.390686    27.661455  ]",4.733333,142,0,142,0
"[-18.76923     -0.13186814 -26.857143    -3.6923077   15.516483
  -1.0109891   28.175825  ]","[-11.843146    -0.43304896  17.101946    -3.3805761   15.88824
  -1.3798184   27.633455  ]",4.766667,143,0,143,0
"[-18.76923     -0.13186814 -26.857143    -3.4285715   15.516483
  -1.0109891   28.175825  ]","[-12.133611    -0.43979305  17.662556    -3.394038    15.877101
  -1.3680352   27.633455  ]",4.8,144,0,144,0
"[-18.76923     -0.13186814 -26.505495    -3.5164835   15.340659
  -1.0109891   28.175825  ]","[-12.429793    -0.44205695  18.20353     -3.4082625   15.863673
  -1.3550398   27.661455  ]",4.8333335,145,0,145,0
"[-18.76923     -0.13186814 -26.153847    -3.5164835   15.340659
  -1.0989012   28.175825  ]","[-12.753719    -0.44146547  18.766579    -3.4240637   15.847456
  -1.3400269   27.630909  ]",4.866667,146,0,146,0
"[-18.76923     -0.13186814 -26.153847    -3.4285715   15.340659
  -1.1868132   28.175825  ]","[-13.002176   -0.4390996  19.182041   -3.4354994  15.834987   -1.3280826
  27.630909 ]",4.9,147,0,147,0
"[-18.681318    -0.21978022 -26.153847    -3.5164835   15.340659
  -1.2747253   28.175825  ]","[-13.298529   -0.4337016  19.65936    -3.4469774  15.8193035  -1.3138411
  27.630909 ]",4.9333334,148,0,148,0
"[-18.681318    -0.21978022 -26.153847    -3.5164835   15.340659
  -1.2747253   28.175825  ]","[-13.590162    -0.42616212  20.110855    -3.4566836   15.802265
  -1.2996589   27.630909  ]",4.9666667,149,0,149,0
"[-18.681318    -0.21978022 -25.89011     -3.5164835   15.340659
  -1.2747253   28.175825  ]","[-13.899139   -0.4168958  20.568214   -3.4654999  15.782759   -1.2853072
  27.630909 ]",5.0,150,0,150,0
"[-18.681318    -0.21978022 -25.538462    -3.5164835   15.340659
  -1.2747253   28.175825  ]","[-14.175144   -0.4076703  20.962362   -3.471968   15.763626   -1.2736427
  27.630909 ]",5.0333333,151,0,151,0
"[-18.681318    -0.21978022 -25.098902    -3.5164835   15.340659
  -1.3626374   28.263737  ]","[-14.46291     -0.39736378  21.360725    -3.4778426   15.7426195
  -1.2637498   27.630909  ]",5.0666666,152,0,152,0
"[-18.681318    -0.21978022 -24.923077    -3.5164835   15.340659
  -1.3626374   28.175825  ]","[-14.696356    -0.38900846  21.674904    -3.482327    15.725123
  -1.2574005   27.630909  ]",5.1,153,0,153,0
"[-18.681318    -0.21978022 -24.835165    -3.5164835   15.340659
  -1.3626374   28.175825  ]","[-14.921459   -0.3809591  21.967619   -3.486379   15.707432   -1.2518395
  27.643637 ]",5.133333,154,0,154,0
"[-18.681318    -0.21978022 -24.835165    -3.5164835   15.340659
  -1.3626374   28.175825  ]","[-15.156279    -0.37176755  22.260714    -3.4901428   15.688248
  -1.2475417   27.661455  ]",5.1666665,155,0,155,0
"[-18.681318    -0.21978022 -24.747253    -3.5164835   15.340659
  -1.3626374   28.175825  ]","[-15.3973255   -0.36248085  22.54587     -3.4938135   15.668106
  -1.244812    27.630909  ]",5.2,156,0,156,0
"[-18.681318    -0.21978022 -24.747253    -3.5164835   15.340659
  -1.3626374   28.175825  ]","[-15.61009     -0.35438386  22.781116    -3.496806    15.649931
  -1.2438711   27.630909  ]",5.233333,157,0,157,0
"[-18.681318    -0.21978022 -24.571428    -3.5164835   15.340659
  -1.3626374   28.175825  ]","[-15.810278   -0.3462801  22.99155    -3.4994082  15.632137   -1.243905
  27.630909 ]",5.266667,158,0,158,0
"[-18.681318    -0.21978022 -24.571428    -3.5164835   15.340659
  -1.3626374   28.175825  ]","[-16.000357    -0.33871338  23.179241    -3.501765    15.614938
  -1.2444814   27.630909  ]",5.3,159,0,159,0
"[-18.681318    -0.21978022 -24.571428    -3.5164835   15.340659
  -1.3626374   28.175825  ]","[-16.194052   -0.3310311  23.360401   -3.5038927  15.597136   -1.2462531
  27.630909 ]",5.3333335,160,0,160,0
"[-18.681318    -0.21978022 -24.483517    -3.5164835   15.340659
  -1.3626374   28.175825  ]","[-16.335583    -0.32502127  23.484528    -3.5052404   15.584013
  -1.2488556   27.630909  ]",5.366667,161,0,161,0
"[-18.681318    -0.21978022 -24.483517    -3.5164835   15.340659
  -1.3626374   28.175825  ]","[-16.507753   -0.3177605  23.627981   -3.5070124  15.567568   -1.2539504
  27.630909 ]",5.4,162,0,162,0
"[-18.681318    -0.21978022 -24.483517    -3.5164835   15.428572
  -1.4505495   28.263737  ]","[-16.645973    -0.31190702  23.73495     -3.5082839   15.554012
  -1.2573411   27.630909  ]",5.4333334,163,0,163,0
"[-18.681318    -0.21978022 -24.483517    -3.5164835   15.340659
  -1.4505495   28.263737  ]","[-16.798462    -0.30525813  23.845942    -3.509547    15.539381
  -1.2613763   27.630909  ]",5.4666667,164,0,164,0
"[-18.681318    -0.21978022 -24.21978     -3.6043956   15.428572
  -1.4505495   28.263737  ]","[-16.941544    -0.29915988  23.942099    -3.5106235   15.525284
  -1.2661319   27.630909  ]",5.5,165,0,165,0
"[-18.681318    -0.21978022 -23.78022     -3.6043956   15.428572
  -1.5384616   28.175825  ]","[-17.05467     -0.29429898  24.013142    -3.5114202   15.514467
  -1.2702942   27.666546  ]",5.5333333,166,0,166,0
"[-18.681318    -0.21978022 -23.516483    -3.6923077   15.428572
  -1.5384616   28.175825  ]","[-17.160788    -0.28973722  24.07579     -3.512158    15.504456
  -1.2752702   27.666546  ]",5.5666666,167,0,167,0
"[-18.681318    -0.21978022 -23.34066     -3.6923077   15.516483
  -1.5384616   28.263737  ]","[-17.270113    -0.28500548  24.134972    -3.5130055   15.494495
  -1.2813144   27.666546  ]",5.6,168,0,168,0
"[-18.681318    -0.21978022 -23.252747    -3.6923077   15.340659
  -1.5384616   28.175825  ]","[-17.372023   -0.2805253  24.183207   -3.5144806  15.485356   -1.2878587
  27.630909 ]",5.633333,169,0,169,0
"[-18.681318    -0.21978022 -23.164835    -3.7802198   14.549451
  -1.5384616   28.263737  ]","[-17.474333   -0.2760383  24.220924   -3.5170069  15.477092   -1.2960306
  27.630909 ]",5.6666665,170,0,170,0
"[-18.593407    -0.21978022 -22.989012    -3.7802198   12.175824
  -1.5384616   28.263737  ]","[-17.56981     -0.27179605  24.242733    -3.5209994   15.470149
  -1.3052284   27.666546  ]",5.7,171,0,171,0
"[-18.593407    -0.30769232 -22.989012    -3.7802198    8.395604
  -1.5384616   28.175825  ]","[-17.638449    -0.26875034  24.249655    -3.5247633   15.465681
  -1.3129425   27.630909  ]",5.733333,172,0,172,0
"[-18.593407    -0.30769232 -23.076923    -3.7802198    1.7142857
  -1.5384616   28.175825  ]","[-17.71512    -0.2653239  24.24833    -3.530248   15.458391   -1.3226234
  27.666546 ]",5.766667,173,0,173,0
"[-18.593407    -0.30769232 -23.252747    -3.6923077   -5.4065933
  -1.5384616   28.175825  ]","[-17.786152    -0.26190427  24.236221    -3.536894    15.439013
  -1.3322703   27.666546  ]",5.8,174,0,174,0
"[-18.505495    -0.30769232 -23.516483    -3.6923077  -12.
  -1.5384616   28.175825  ]","[-17.857317    -0.25902173  24.212828    -3.5453458   15.378248
  -1.3430617   27.633455  ]",5.8333335,175,0,175,0
"[-18.593407    -0.30769232 -23.252747    -3.7802198  -17.714285
  -1.5384616   28.175825  ]","[-17.912508    -0.25718614  24.186436    -3.5531192   15.262985
  -1.352166    27.633455  ]",5.866667,176,0,176,0
"[-18.505495    -0.30769232 -22.725275    -3.6923077  -21.054945
  -1.5384616   28.175825  ]","[-17.97249     -0.25611198  24.15077     -3.562656    14.994566
  -1.3626353   27.633455  ]",5.9,177,0,177,0
"[-18.505495    -0.30769232 -22.54945     -3.6923077  -24.043957
  -1.5384616   28.175825  ]","[-18.026995    -0.25578564  24.11333     -3.5716586   14.5389385
  -1.3726891   27.633455  ]",5.9333334,178,0,178,0
"[-18.505495   -0.3956044 -22.461538   -3.6923077 -25.538462   -1.5384616
  28.175825 ]","[-18.072271    -0.25588763  24.079046    -3.5797374   13.921119
  -1.3820733   27.633455  ]",5.9666667,179,0,179,0
"[-18.505495   -0.3956044 -22.54945    -3.6923077 -26.241758   -1.5384616
  28.175825 ]","[-18.113865    -0.25624794  24.042158    -3.5879517   13.1059265
  -1.390898    27.633455  ]",6.0,180,0,180,0
"[-18.505495    -0.48351648 -22.54945     -3.6043956  -26.241758
  -1.5384616   28.175825  ]","[-18.145084   -0.2568258  24.006874   -3.5942926  12.2911415  -1.3979933
  27.633455 ]",6.0333333,181,0,181,0
"[-18.505495    -0.48351648 -22.461538    -3.6043956  -26.241758
  -1.5384616   28.175825  ]","[-18.181952    -0.25798157  23.95511     -3.6019642   11.067784
  -1.4071146   27.633455  ]",6.0666666,182,0,182,0
"[-18.593407    -0.48351648 -22.285715    -3.6043956  -26.241758
  -1.5384616   28.175825  ]","[-18.213184   -0.2605106  23.902279   -3.608534    9.800339   -1.4150323
  27.633455 ]",6.1,183,0,183,0
"[-18.593407   -0.3956044 -22.197802   -3.6043956 -26.241758   -1.5384616
  28.175825 ]","[-18.242859    -0.26426333  23.842026    -3.6149173    8.318956
  -1.4233823   27.633455  ]",6.133333,184,0,184,0
"[-18.593407   -0.3956044 -22.10989    -3.6043956 -26.241758   -1.5384616
  28.175825 ]","[-18.26817    -0.2692874  23.784332   -3.6194103   6.887241   -1.4306302
  27.633455 ]",6.1666665,185,0,185,0
"[-18.593407    -0.48351648 -22.10989     -3.6043956  -26.241758
  -1.5384616   28.175825  ]","[-18.287294    -0.27409393  23.734854    -3.6225467    5.660587
  -1.4364793   27.633455  ]",6.2,186,0,186,0
"[-18.593407    -0.48351648 -21.758242    -3.5164835  -26.241758
  -1.5384616   28.175825  ]","[-18.308437    -0.28068843  23.67309     -3.6254628    4.1750507
  -1.4430575   27.633455  ]",6.233333,187,0,187,0
"[-18.593407    -0.48351648 -21.054945    -3.5164835  -26.241758
  -1.5384616   28.175825  ]","[-18.330872    -0.28776565  23.603527    -3.6276753    2.5636292
  -1.4495511   27.633455  ]",6.266667,188,0,188,0
"[-18.593407    -0.48351648 -20.791208    -3.4285715  -26.153847
  -1.5384616   28.175825  ]","[-18.349623    -0.29408142  23.537487    -3.6291249    1.0857985
  -1.4555444   27.633455  ]",6.3,189,0,189,0
"[-18.593407    -0.48351648 -20.615385    -3.3406594  -25.978022
  -1.5384616   28.175825  ]","[-18.367094    -0.30098867  23.469488    -3.6298878   -0.36539713
  -1.4612749   27.633455  ]",6.3333335,190,0,190,0
"[-18.593407    -0.48351648 -20.703297    -2.901099   -26.153847
  -1.5384616   28.175825  ]","[-18.382595    -0.30789593  23.402884    -3.629871    -1.6674805
  -1.4661407   27.633455  ]",6.366667,191,0,191,0
"[-18.593407    -0.48351648 -20.703297    -2.6373627  -26.241758
  -1.5384616   28.175825  ]","[-18.399422    -0.31609488  23.314932    -3.6289384   -3.1659698
  -1.4714898   27.633455  ]",6.4,192,0,192,0
"[-18.593407    -0.48351648 -20.703297    -2.5494506  -26.505495
  -1.5384616   28.175825  ]","[-18.41233     -0.32342362  23.231882    -3.6260223   -4.3889365
  -1.4755673   27.633455  ]",6.4333334,193,0,193,0
"[-18.681318   -0.3956044 -20.703297   -2.3736265 -26.681318   -1.5384616
  28.175825 ]","[-18.42675    -0.3319829  23.126322   -3.6182742  -5.7847257  -1.4804502
  27.633455 ]",6.4666667,194,0,194,0
"[-18.681318    -0.30769232 -20.615385    -2.3736265  -27.56044
  -1.5384616   28.175825  ]","[-18.440409    -0.34020224  23.015467    -3.6040242   -7.117971
  -1.4849684   27.633455  ]",6.5,195,0,195,0
"[-18.681318    -0.21978022 -20.615385    -2.3736265  -29.054945
  -1.5384616   28.175825  ]","[-18.451096    -0.34727266  22.919085    -3.5857053   -8.200132
  -1.488461    27.633455  ]",6.5333333,196,0,196,0
"[-18.681318    -0.13186814 -20.703297    -2.2857144  -30.725275
  -1.5384616   28.175825  ]","[-18.461016   -0.3538264  22.822323   -3.5617235  -9.239095   -1.4917755
  27.633455 ]",6.5666666,197,0,197,0
"[-18.76923     -0.13186814 -20.615385    -2.1978023  -33.45055
  -1.5384616   28.175825  ]","[-18.471634    -0.36011496  22.716946    -3.5296292  -10.32736
  -1.4949714   27.633455  ]",6.6,198,0,198,0
"[-18.76923     -0.13186814 -20.703297    -1.8461539  -36.35165
  -1.5384616   28.175825  ]","[-18.48341     -0.36460876  22.60291     -3.4894307  -11.460368
  -1.4983283   27.633455  ]",6.633333,199,0,199,0
"[-18.76923     -0.13186814 -20.703297    -1.0549451  -39.78022
  -1.7142857   28.175825  ]","[-18.494226   -0.3666211  22.4989     -3.4484777 -12.479257   -1.5014479
  27.633455 ]",6.6666665,200,0,200,0
"[-18.76923     -0.13186814 -20.879122    -0.26373628 -42.76923
  -1.8021978   28.263737  ]","[-18.505287   -0.3662132  22.397976   -3.4044223 -13.484548   -1.5041182
  27.633455 ]",6.7,201,0,201,0
"[-18.681318    -0.13186814 -20.967033     0.08791209 -44.87912
  -1.8901099   28.175825  ]","[-18.51732     -0.36386093  22.291498    -3.3520763  -14.583562
  -1.5068308   27.633455  ]",6.733333,202,0,202,0
"[-1.8769230e+01 -4.3956045e-02 -2.0967033e+01  8.7912090e-02
 -4.5758244e+01 -1.8901099e+00  2.8263737e+01]","[-18.528585    -0.35919717  22.196829    -3.295712   -15.621016
  -1.5098063   27.633455  ]",6.766667,203,0,203,0
"[-1.8681318e+01 -4.3956045e-02 -2.0967033e+01  8.7912090e-02
 -4.6461540e+01 -1.8901099e+00  2.8175825e+01]","[-18.538029    -0.35448584  22.121367    -3.239407   -16.521513
  -1.5134939   27.630909  ]",6.8,204,0,204,0
"[-1.8681318e+01 -4.3956045e-02 -2.0879122e+01  8.7912090e-02
 -4.6813187e+01 -1.8021978e+00  2.8175825e+01]","[-18.55058     -0.34717748  22.029213    -3.149058   -17.738062
  -1.5206316   27.630909  ]",6.8333335,205,0,205,0
"[-1.8681318e+01 -4.3956045e-02 -2.0967033e+01  8.7912090e-02
 -4.6901100e+01 -1.8021978e+00  2.8175825e+01]","[-18.56058     -0.34029743  21.956755    -3.059099   -18.813637
  -1.528244    27.661455  ]",6.866667,206,0,206,0
"[-1.8681318e+01 -4.3956045e-02 -2.0967033e+01  8.7912090e-02
 -4.6813187e+01 -1.5384616e+00  2.8175825e+01]","[-18.571892    -0.33060282  21.877268    -2.9410129  -20.11768
  -1.539739    27.630909  ]",6.9,207,0,207,0
"[-1.8681318e+01 -4.3956045e-02 -2.0879122e+01  8.7912090e-02
 -4.6813187e+01 -1.6263736e+00  2.8175825e+01]","[-18.581158    -0.32067025  21.808868    -2.8236475  -21.346792
  -1.5512339   27.630909  ]",6.9333334,208,0,208,0
"[-1.8681318e+01 -4.3956045e-02 -2.0703297e+01  8.7912090e-02
 -4.6813187e+01 -1.6263736e+00  2.8175825e+01]","[-18.590227   -0.3087865  21.740162   -2.690633  -22.68381    -1.5643904
  27.630909 ]",6.9666667,209,0,209,0
"[-1.8681318e+01 -4.3956045e-02 -2.0703297e+01  8.7912090e-02
 -4.6813187e+01 -1.6263736e+00  2.8263737e+01]","[-18.597229    -0.29856163  21.686121    -2.5757854  -23.811441
  -1.5745375   27.630909  ]",7.0,210,0,210,0
"[-1.8681318e+01 -4.3956045e-02 -2.0703297e+01  8.7912090e-02
 -4.6813187e+01 -1.6263736e+00  2.8175825e+01]","[-18.603973    -0.28806478  21.63554     -2.460149   -24.922874
  -1.5827264   27.630909  ]",7.0333333,211,0,211,0
"[-1.8681318e+01 -4.3956045e-02 -2.0527473e+01  8.7912090e-02
 -4.6813187e+01 -1.6263736e+00  2.8175825e+01]","[-18.611084    -0.27580714  21.578665    -2.3236847  -26.212013
  -1.5909492   27.630909  ]",7.0666666,212,0,212,0
"[-1.8681318e+01 -4.3956045e-02 -2.0615385e+01  8.7912090e-02
 -4.6813187e+01 -1.6263736e+00  2.8175825e+01]","[-18.616728    -0.26524913  21.53232     -2.209159   -27.273483
  -1.5967898   27.666546  ]",7.1,213,0,213,0
"[-1.8681318e+01 -4.3956045e-02 -2.0527473e+01  8.7912090e-02
 -4.6989010e+01 -1.3626374e+00  2.8175825e+01]","[-18.622677   -0.2528555  21.478966   -2.0761871 -28.488457   -1.6026475
  27.630909 ]",7.133333,214,0,214,0
"[-1.8769230e+01 -4.3956045e-02 -2.0527473e+01 -8.7912090e-02
 -4.6989010e+01 -1.3626374e+00  2.8175825e+01]","[-18.628014    -0.24054348  21.427378    -1.9466485  -29.658678
  -1.6076576   27.630909  ]",7.1666665,215,0,215,0
"[-1.8769230e+01 -4.3956045e-02 -2.0703297e+01 -8.7912090e-02
 -4.7076923e+01 -1.8901099e+00  2.8175825e+01]","[-18.631786   -0.2315559  21.388124   -1.8498654 -30.524496   -1.6110483
  27.630909 ]",7.2,216,0,216,0
"[-1.8945055e+01 -4.3956045e-02 -2.0879122e+01 -2.6373628e-01
 -4.7692307e+01 -3.7362638e+00  2.8175825e+01]","[-18.635925    -0.22103867  21.342417    -1.7368741  -31.522488
  -1.6137949   27.630909  ]",7.233333,217,0,217,0
"[-1.9032967e+01 -4.3956045e-02 -2.0791208e+01 -3.5164836e-01
 -4.8571430e+01 -6.1978021e+00  2.8175825e+01]","[-18.639875    -0.21087496  21.29771     -1.6289859  -32.479824
  -1.614346    27.630909  ]",7.266667,218,0,218,0
"[-1.9032967e+01  4.3956045e-02 -2.0615385e+01 -3.5164836e-01
 -4.9538460e+01 -8.2197800e+00  2.8175825e+01]","[-18.644703    -0.20013337  21.250896    -1.5184869  -33.464592
  -1.6139815   27.630909  ]",7.3,219,0,219,0
"[-1.9032967e+01  4.3956045e-02 -2.0615385e+01 -3.5164836e-01
 -5.0241756e+01 -9.6263733e+00  2.8175825e+01]","[-18.649878    -0.19055432  21.211058    -1.4231619  -34.33431
  -1.6185507   27.630909  ]",7.3333335,220,0,220,0
"[-19.032967     0.30769232 -20.703297    -0.26373628 -50.68132
 -10.32967     28.175825  ]","[-18.657084    -0.18149197  21.175516    -1.3348389  -35.164963
  -1.6507552   27.630909  ]",7.366667,221,0,221,0
"[-19.208792     0.5714286  -21.054945    -0.26373628 -51.12088
 -10.593407    28.175825  ]","[-18.667648    -0.17179735  21.13985     -1.2474654  -36.034546
  -1.7329237   27.630909  ]",7.4,222,0,222,0
"[-19.472527     0.6593407  -21.494505    -0.26373628 -51.64835
 -10.681318    28.175825  ]","[-18.676146    -0.16501927  21.116253    -1.1918131  -36.62412
  -1.8258752   27.630909  ]",7.4333334,223,0,223,0
"[-19.824175     0.74725276 -22.637363    -0.35164836 -52.43956
 -10.681318    28.175825  ]","[-18.689716    -0.15431169  21.083368    -1.1172231  -37.45231
  -2.0106592   27.630909  ]",7.4666667,224,0,224,0
"[-19.912088     0.74725276 -23.868132    -0.35164836 -53.406593
 -10.681318    28.175825  ]","[-18.70434     -0.14015727  21.053864    -1.0484399  -38.259388
  -2.2494593   27.630909  ]",7.5,225,0,225,0
